tourney_order_x,match_id_x,match_stats_url_suffix,match_time,match_duration,winner_aces,winner_double_faults,winner_first_serves_in,winner_first_serves_total,winner_first_serve_points_won,winner_first_serve_points_total,winner_second_serve_points_won,winner_second_serve_points_total,winner_break_points_saved,winner_break_points_serve_total,winner_service_points_won,winner_service_points_total,winner_first_serve_return_won,winner_first_serve_return_total,winner_second_serve_return_won,winner_second_serve_return_total,winner_break_points_converted,winner_break_points_return_total,winner_service_games_played,winner_return_games_played,winner_return_points_won,winner_return_points_total,winner_total_points_won,winner_total_points_total,loser_aces,loser_double_faults,loser_first_serves_in,loser_first_serves_total,loser_first_serve_points_won,loser_first_serve_points_total,loser_second_serve_points_won,loser_second_serve_points_total,loser_break_points_saved,loser_break_points_serve_total,loser_service_points_won,loser_service_points_total,loser_first_serve_return_won,loser_first_serve_return_total,loser_second_serve_return_won,loser_second_serve_return_total,loser_break_points_converted,loser_break_points_return_total,loser_service_games_played,loser_return_games_played,loser_return_points_won,loser_return_points_total,loser_total_points_won,loser_total_points_total,tourney_year_id_x,tourney_order_y,tourney_slug_x,tourney_url_suffix,tourney_round_name,round_order,match_order,winner_name,winner_player_id,winner_slug,loser_name,loser_player_id,loser_slug,winner_seed,loser_seed,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id_y,player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,player_id_loser,player_slug_loser,first_name_loser,last_name_loser,player_url_loser,flag_code_loser,residence_loser,birthplace_loser,birthdate_loser,birth_year_loser,birth_month_loser,birth_day_loser,turned_pro_loser,weight_lbs_loser,weight_kg_loser,height_ft_loser,height_inches_loser,height_cm_loser,handedness_loser,backhand_loser,tourney_year,tourney_order,tourney_name,tourney_id,tourney_slug_y,tourney_location,tourney_dates,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_year_id_y,week_year,week_month,week_day,age,age_loser
9,2019-407-k966-f724,/en/scores/2019/407/MS018/match-stats?isLive=False,01:39:48,99,1,0,46,72,32,46,14,26,2,4,46,72,6,37,11,27,1,2,11,11,17,64,63,136,5,0,37,64,31,37,16,27,1,2,47,64,14,46,12,26,2,4,11,11,26,72,73,136,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,Round of 32,5,10,Marton Fucsovics,f724,marton-fucsovics,Martin Klizan,k966,martin-klizan,,,76(4) 64,2,0,13,10,1,0,2019-407-f724-k966,f724,marton-fucsovics,Marton,Fucsovics,http://www.atpworldtour.com/en/players/marton-fucsovics/f724/overview,HUN,"Budapest, Hungary","Nyiregyhaza, Hungary",1992.02.08,1992.0,2.0,8.0,2010.0,181.0,82.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,k966,martin-klizan,Martin,Klizan,http://www.atpworldtour.com/en/players/martin-klizan/k966/overview,SVK,"Bratislava, Slovakia","Bratislava, Slovakia",1989.07.11,1989.0,7.0,11.0,2007.0,176.0,80.0,"6'3""",75.0,191.0,Left-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,27.00889801505818,29.587953456536617
9,2019-407-sa93-g967,/en/scores/2019/407/MS025/match-stats?isLive=False,01:55:05,115,11,4,57,93,40,57,18,36,6,10,58,93,14,42,25,49,4,8,15,14,39,91,97,184,7,6,42,91,28,42,24,49,4,8,52,91,17,57,18,36,4,10,14,15,35,93,87,184,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,Round of 32,5,13,Andreas Seppi,sa93,andreas-seppi,Peter Gojowczyk,g967,peter-gojowczyk,,Q,76(3) 36 62,2,1,16,14,1,0,2019-407-sa93-g967,sa93,andreas-seppi,Andreas,Seppi,http://www.atpworldtour.com/en/players/andreas-seppi/sa93/overview,ITA,"Caldaro, Italy","Bolzano, Italy",1984.02.21,1984.0,2.0,21.0,2002.0,165.0,75.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,g967,peter-gojowczyk,Peter,Gojowczyk,http://www.atpworldtour.com/en/players/peter-gojowczyk/g967/overview,GER,"Munich, Germany","Munich, Germany",1989.07.15,1989.0,7.0,15.0,2006.0,183.0,83.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,34.97330595482546,29.57700205338809
9,2019-407-g967-d864,/en/scores/2019/407/QS014/match-stats?isLive=False,01:26:10,86,5,4,37,78,27,37,20,41,2,4,47,78,15,48,15,25,3,9,11,11,30,73,77,151,7,4,48,73,33,48,10,25,6,9,43,73,10,37,21,41,2,4,11,11,31,78,74,151,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,1st Round Qualifying,7,3,Peter Gojowczyk,g967,peter-gojowczyk,Evgeny Donskoy,d864,evgeny-donskoy,4,,76(7) 64,2,0,13,10,1,0,2019-407-g967-d864,g967,peter-gojowczyk,Peter,Gojowczyk,http://www.atpworldtour.com/en/players/peter-gojowczyk/g967/overview,GER,"Munich, Germany","Munich, Germany",1989.07.15,1989.0,7.0,15.0,2006.0,183.0,83.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,d864,evgeny-donskoy,Evgeny,Donskoy,http://www.atpworldtour.com/en/players/evgeny-donskoy/d864/overview,RUS,"Moscow, Russia","Moscow, Russia",1990.05.09,1990.0,5.0,9.0,2007.0,163.0,74.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,29.57700205338809,28.761122518822724
9,2019-407-mm58-t786,/en/scores/2019/407/MS007/match-stats?isLive=False,01:32:26,92,7,0,33,55,27,33,13,22,2,2,40,55,14,39,18,32,3,10,9,9,32,71,72,126,1,2,39,71,25,39,14,32,7,10,39,71,6,33,9,22,0,2,9,9,15,55,54,126,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,Quarterfinals,3,2,Daniil Medvedev,mm58,daniil-medvedev,Jo-Wilfried Tsonga,t786,jo-wilfried-tsonga,5,,64 62,2,0,12,6,0,0,2019-407-mm58-t786,mm58,daniil-medvedev,Daniil,Medvedev,http://www.atpworldtour.com/en/players/daniil-medvedev/mm58/overview,RUS,"Monte Carlo, Monaco","Moscow, Russia",1996.02.11,1996.0,2.0,11.0,2014.0,179.0,81.0,"6'6""",78.0,198.0,Right-Handed,Two-Handed Backhand,t786,jo-wilfried-tsonga,Jo-Wilfried,Tsonga,http://www.atpworldtour.com/en/players/jo-wilfried-tsonga/t786/overview,FRA,"Gingins, Switzerland","Le Mans, France",1985.04.17,1985.0,4.0,17.0,2004.0,200.0,91.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,23.000684462696782,33.82067077344285
9,2019-407-mm58-ca12,/en/scores/2019/407/MS028/match-stats?isLive=False,01:33:46,93,8,2,55,72,38,55,10,17,4,6,48,72,11,38,19,31,4,10,10,10,30,69,78,141,4,2,38,69,27,38,12,31,6,10,39,69,17,55,7,17,2,6,10,10,24,72,63,141,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,Round of 32,5,5,Daniil Medvedev,mm58,daniil-medvedev,Jeremy Chardy,ca12,jeremy-chardy,5,,76(2) 62,2,0,13,8,1,0,2019-407-mm58-ca12,mm58,daniil-medvedev,Daniil,Medvedev,http://www.atpworldtour.com/en/players/daniil-medvedev/mm58/overview,RUS,"Monte Carlo, Monaco","Moscow, Russia",1996.02.11,1996.0,2.0,11.0,2014.0,179.0,81.0,"6'6""",78.0,198.0,Right-Handed,Two-Handed Backhand,ca12,jeremy-chardy,Jeremy,Chardy,http://www.atpworldtour.com/en/players/jeremy-chardy/ca12/overview,FRA,"Liege, Belgium","Pau, France",1987.02.12,1987.0,2.0,12.0,2005.0,165.0,75.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,23.000684462696782,31.99726214921287
9,2019-407-n552-g858,/en/scores/2019/407/MS008/match-stats?isLive=False,01:14:39,74,1,2,27,47,19,27,15,20,0,1,34,47,10,24,14,24,4,6,9,8,24,48,58,95,4,2,24,48,14,24,10,24,2,6,24,48,8,27,5,20,1,1,8,9,13,47,37,95,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,Round of 16,4,1,Kei Nishikori,n552,kei-nishikori,Ernests Gulbis,g858,ernests-gulbis,1,L,61 64,2,0,12,5,0,0,2019-407-n552-g858,n552,kei-nishikori,Kei,Nishikori,http://www.atpworldtour.com/en/players/kei-nishikori/n552/overview,JPN,"Bradenton, FL, USA","Shimane, Japan",1989.12.29,1989.0,12.0,29.0,2007.0,165.0,75.0,"5'10""",70.0,178.0,Right-Handed,Two-Handed Backhand,g858,ernests-gulbis,Ernests,Gulbis,http://www.atpworldtour.com/en/players/ernests-gulbis/g858/overview,LAT,"Jurmala, Latvia","Riga, Latvia",1988.08.30,1988.0,8.0,30.0,2004.0,194.0,88.0,"6'4""",76.0,193.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,29.11978097193703,30.45037645448323
9,2019-407-sd32-g858,/en/scores/2019/407/QS004/match-stats?isLive=False,02:13:28,133,1,1,51,91,41,51,21,40,6,7,62,91,14,51,23,42,1,9,12,12,37,93,99,184,6,2,51,93,37,51,19,42,8,9,56,93,10,51,19,40,1,7,12,12,29,91,85,184,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,2nd Round Qualifying,6,1,Gilles Simon,sd32,gilles-simon,Ernests Gulbis,g858,ernests-gulbis,1,7,76(2) 76(2),2,0,14,12,2,0,2019-407-sd32-g858,sd32,gilles-simon,Gilles,Simon,http://www.atpworldtour.com/en/players/gilles-simon/sd32/overview,FRA,"Neuchatel, Switzerland","Nice, France",1984.12.27,1984.0,12.0,27.0,2002.0,154.0,70.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,g858,ernests-gulbis,Ernests,Gulbis,http://www.atpworldtour.com/en/players/ernests-gulbis/g858/overview,LAT,"Jurmala, Latvia","Riga, Latvia",1988.08.30,1988.0,8.0,30.0,2004.0,194.0,88.0,"6'4""",76.0,193.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,34.12457221081451,30.45037645448323
9,2019-407-t786-gj37,/en/scores/2019/407/MS015/match-stats?isLive=False,01:16:07,76,5,0,34,56,29,34,14,22,0,0,43,56,20,49,3,8,3,5,9,10,23,57,66,113,1,1,49,57,29,49,5,8,2,5,34,57,5,34,8,22,0,0,10,9,13,56,47,113,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,Round of 16,4,8,Jo-Wilfried Tsonga,t786,jo-wilfried-tsonga,Tallon Griekspoor,gj37,tallon-griekspoor,,W,76(5) 61,2,0,13,7,1,0,2019-407-t786-gj37,t786,jo-wilfried-tsonga,Jo-Wilfried,Tsonga,http://www.atpworldtour.com/en/players/jo-wilfried-tsonga/t786/overview,FRA,"Gingins, Switzerland","Le Mans, France",1985.04.17,1985.0,4.0,17.0,2004.0,200.0,91.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,gj37,tallon-griekspoor,Tallon,Griekspoor,http://www.atpworldtour.com/en/players/tallon-griekspoor/gj37/overview,NED,"Nieuw Vennep, Netherlands","Haarlem, Netherlands",1996.07.02,1996.0,7.0,2.0,,181.0,82.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,33.82067077344285,22.611909650924023
9,2019-407-d923-te51,/en/scores/2019/407/MS027/match-stats?isLive=False,01:54:20,114,1,4,47,84,31,47,18,37,3,8,49,84,20,61,17,26,5,10,14,15,37,87,86,171,8,1,61,87,41,61,9,26,5,10,50,87,16,47,19,37,5,8,15,14,35,84,85,171,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,Round of 32,5,3,Damir Dzumhur,d923,damir-dzumhur,Stefanos Tsitsipas,te51,stefanos-tsitsipas,,3,64 16 75,2,1,14,15,0,0,2019-407-d923-te51,d923,damir-dzumhur,Damir,Dzumhur,http://www.atpworldtour.com/en/players/damir-dzumhur/d923/overview,BIH,"Sarajevo, Bosnia-Herzegovina","Sarajevo, Bosnia-Herzegovina",1992.05.20,1992.0,5.0,20.0,2011.0,154.0,70.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand,te51,stefanos-tsitsipas,Stefanos,Tsitsipas,http://www.atpworldtour.com/en/players/stefanos-tsitsipas/te51/overview,GRE,"Athens, Greece","Athens, Greece",1998.08.12,1998.0,8.0,12.0,2016.0,183.0,83.0,"6'4""",76.0,193.0,Right-Handed,One-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,26.729637234770706,20.501026694045173
9,2019-407-k926-d923,/en/scores/2019/407/MS013/match-stats?isLive=False,01:42:58,102,4,0,55,84,34,55,16,29,6,8,50,84,9,43,5,19,1,2,11,11,14,62,64,146,3,1,43,62,34,43,14,19,1,2,48,62,21,55,13,29,2,8,11,11,34,84,82,146,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,Round of 16,4,6,Damir Dzumhur,d923,damir-dzumhur,Mikhail Kukushkin,k926,mikhail-kukushkin,,,64 76(3),2,0,13,10,1,0,2019-407-d923-k926,d923,damir-dzumhur,Damir,Dzumhur,http://www.atpworldtour.com/en/players/damir-dzumhur/d923/overview,BIH,"Sarajevo, Bosnia-Herzegovina","Sarajevo, Bosnia-Herzegovina",1992.05.20,1992.0,5.0,20.0,2011.0,154.0,70.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand,k926,mikhail-kukushkin,Mikhail,Kukushkin,http://www.atpworldtour.com/en/players/mikhail-kukushkin/k926/overview,KAZ,"Astana, Kazakhstan","Volgograd, Russia",1987.12.26,1987.0,12.0,26.0,2006.0,159.0,72.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,26.729637234770706,31.129363449691994
9,2019-407-so20-f586,/en/scores/2019/407/QS013/match-stats?isLive=False,01:27:19,87,3,3,32,58,21,32,12,26,1,4,33,58,19,50,7,23,1,3,9,10,26,73,59,131,2,1,50,73,31,50,16,23,2,3,47,73,11,32,14,26,3,4,10,9,25,58,72,131,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,1st Round Qualifying,7,7,Thomas Fabbiano,f586,thomas-fabbiano,Jelle Sels,so20,jelle-sels,8,W,61 76(2),2,0,13,7,1,0,2019-407-f586-so20,f586,thomas-fabbiano,Thomas,Fabbiano,http://www.atpworldtour.com/en/players/thomas-fabbiano/f586/overview,ITA,"San Giorgio Jonico, Italy","Grottaglie, Italy",1989.05.26,1989.0,5.0,26.0,2005.0,152.0,69.0,"5'8""",68.0,173.0,Right-Handed,Two-Handed Backhand,so20,jelle-sels,Jelle,Sels,http://www.atpworldtour.com/en/players/jelle-sels/so20/overview,NED,Alphen aan den Rijn,"Woerden, Netherlands",1995.08.10,1995.0,8.0,10.0,,183.0,83.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,29.713894592744694,23.50718685831622
9,2019-407-sf76-su55,/en/scores/2019/407/MS023/match-stats?isLive=False,01:23:47,83,5,1,38,59,25,38,8,21,3,7,33,59,11,40,14,31,2,6,10,11,25,71,58,130,7,1,40,71,29,40,17,31,4,6,46,71,13,38,13,21,4,7,11,10,26,59,72,130,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,Round of 32,5,8,Denis Shapovalov,su55,denis-shapovalov,Franko Skugor,sf76,franko-skugor,10,Q,75 63,2,0,13,8,0,0,2019-407-su55-sf76,su55,denis-shapovalov,Denis,Shapovalov,http://www.atpworldtour.com/en/players/denis-shapovalov/su55/overview,CAN,"Nassau, The Bahamas","Tel Aviv, Israel",1999.04.15,1999.0,4.0,15.0,2016.0,167.0,76.0,"6'0""",72.0,183.0,Left-Handed,One-Handed Backhand,sf76,franko-skugor,Franko,Skugor,http://www.atpworldtour.com/en/players/franko-skugor/sf76/overview,CRO,"Zagreb, Croatia","Sibenik, Croatia",1987.09.20,1987.0,9.0,20.0,,212.0,96.0,"6'6""",78.0,198.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,19.82751540041068,31.394934976043807
9,2019-407-ca99-gc54,/en/scores/2019/407/QS012/match-stats?isLive=False,02:24:51,144,23,1,65,109,57,65,26,44,1,1,83,109,18,78,15,38,0,6,18,18,33,116,116,225,9,4,78,116,60,78,23,38,6,6,83,116,8,65,18,44,0,1,18,18,26,109,109,225,2019-407,10,rotterdam,/en/scores/archive/rotterdam/407/2019/results,1st Round Qualifying,7,2,Marius Copil,ca99,marius-copil,Scott Griekspoor,gc54,scott-griekspoor,3,W,67(3) 76(2) 76(1),2,1,20,19,2,1,2019-407-ca99-gc54,ca99,marius-copil,Marius,Copil,http://www.atpworldtour.com/en/players/marius-copil/ca99/overview,ROU,"Arad, Romania","Arad, Romania",1990.10.17,1990.0,10.0,17.0,2008.0,189.0,86.0,"6'3""",75.0,191.0,Right-Handed,One-Handed Backhand,gc54,scott-griekspoor,Scott,Griekspoor,http://www.atpworldtour.com/en/players/scott-griekspoor/gc54/overview,NED,"Nieuw Vennep, Netherlands","Haarlem, Netherlands",1991.01.10,1991.0,1.0,10.0,,176.0,80.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,2019,10,ABN AMRO World Tennis Tournament,407.0,rotterdam,"b'Rotterdam, Netherlands'",2019.02.11,2,11,32,32,Indoor,Hard,"b'\xe2\x82\xac2,098,480'",Gael Monfils,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,2019-407,2019.0,2.0,11.0,28.320328542094455,28.087611225188226
15,2019-495-cg80-ba47,/en/scores/2019/495/MS012/match-stats?isLive=False,02:13:09,133,9,1,58,86,41,58,18,28,4,6,59,86,18,54,14,34,2,8,13,13,32,88,91,174,5,4,54,88,36,54,20,34,6,8,56,88,17,58,10,28,2,6,13,13,27,86,83,174,2019-495,16,dubai,/en/scores/archive/dubai/495/2019/results,Round of 16,4,4,Borna Coric,cg80,borna-coric,Tomas Berdych,ba47,tomas-berdych,6,,16 61 76(4),2,1,14,13,1,0,2019-495-cg80-ba47,cg80,borna-coric,Borna,Coric,http://www.atpworldtour.com/en/players/borna-coric/cg80/overview,CRO,"Dubai, United Arab Emirates","Zagreb, Croatia",1996.11.14,1996.0,11.0,14.0,2013.0,174.0,79.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,ba47,tomas-berdych,Tomas,Berdych,http://www.atpworldtour.com/en/players/tomas-berdych/ba47/overview,CZE,"Monte Carlo, Monaco","Valasske Mezirici, CZE",1985.09.17,1985.0,9.0,17.0,2002.0,200.0,91.0,"6'5""",77.0,196.0,Right-Handed,Two-Handed Backhand,2019,16,Dubai Duty Free Tennis Championships,495.0,dubai,"b'Dubai, United Arab Emirates'",2019.02.25,2,25,32,32,Outdoor,Hard,"b'$2,887,895'",Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Rajeev Ram,/en/players/rajeev-ram/r548/overview,rajeev-ram,r548,Joe Salisbury,/en/players/joe-salisbury/so70/overview,joe-salisbury,so70,2019-495,2019.0,2.0,25.0,22.28062970568104,33.440109514031484
15,2019-495-e690-te51,/en/scores/2019/495/MS019/match-stats?isLive=False,01:43:57,103,5,3,46,80,35,46,17,34,2,5,52,80,3,37,15,34,2,4,14,14,18,71,70,151,7,3,37,71,34,37,19,34,2,4,53,71,11,46,17,34,3,5,14,14,28,80,81,151,2019-495,16,dubai,/en/scores/archive/dubai/495/2019/results,Round of 32,5,5,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Matthew Ebden,e690,matthew-ebden,5,,64 36 63,2,1,15,13,0,0,2019-495-te51-e690,te51,stefanos-tsitsipas,Stefanos,Tsitsipas,http://www.atpworldtour.com/en/players/stefanos-tsitsipas/te51/overview,GRE,"Athens, Greece","Athens, Greece",1998.08.12,1998.0,8.0,12.0,2016.0,183.0,83.0,"6'4""",76.0,193.0,Right-Handed,One-Handed Backhand,e690,matthew-ebden,Matthew,Ebden,http://www.atpworldtour.com/en/players/matthew-ebden/e690/overview,AUS,"Perth, Australia","Durban, South Africa",1987.11.26,1987.0,11.0,26.0,2006.0,176.0,80.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,2019,16,Dubai Duty Free Tennis Championships,495.0,dubai,"b'Dubai, United Arab Emirates'",2019.02.25,2,25,32,32,Outdoor,Hard,"b'$2,887,895'",Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Rajeev Ram,/en/players/rajeev-ram/r548/overview,rajeev-ram,r548,Joe Salisbury,/en/players/joe-salisbury/so70/overview,joe-salisbury,so70,2019-495,2019.0,2.0,25.0,20.539356605065024,31.249828884325805
